id,user_id,movie_id,title,rating,content,date
rw9515089,ur174378269,tt0073486," A movie which equals the level of 12 Angry Men and Schindler's list...
",9,Now this movie is really the definition of a movie. This world is a madhouse and its upto us how we can deal the lunatics present in it and how we can escape it at the end. This movie shows us how we can become inspiration for others to avoid the madness of this world and how we can bring change in it. This is a very very philosophical movie actually. And i saw my life changed after watching it. I have seen it 4 to 5 times by now i think. I havnt seen a movie more than this in fact. I guess its way better than shawshank redemption in it. There is a very natural flow of events in it like 12 Angry Men.... In my opinion this movie should be on the top of the list besides 12 Angry Men and Schindler's list. My heart breaks when i see it at # 18. It should be # 1.,24 December 2023
rw9491494,ur174066047,tt0073486," A Good Drama I Do Not Really Remember Well
",8,"I just want to share that I remember almost nothing from the movie. Except for a scene at the end that is very pivotal to the plot and the main character, and little memories of short scenes during its runtime.I remember not liking it A LOT, but it was suspenseful and the actors /especially Jack Nicholson/ were perfectly chosen!It had a top-down expected ending that also had an unexpected twist, which is very good for a story like this.Sad and depressing, ""One Flew Over the Cuckoo's Nest"" (1975) certainly stands the test of its time given the plot.So... I recommend it to anyone who wants to watch a heavy drama whose running time doesn't feel like much and whose actors portray their characters properly.Final score: 8/10.",12 December 2023
rw9491233,ur130729929,tt0073486," 6.0/10 - Not Bad, But Far From Being Gripping Enough to Deserve the Praise
",6,"Milos Forman is a very famous and well-respected director. He has made several films that are regarded as classics, and some of his movies are amongst the films that have taken the highest number of academy awards ever. I've only watched two of his movies before this one, and quite ironically, it's hard to imagine two films (from those that I've reviewed), by the same director, with such an immense gap of quality between them. I'm talking about Amadeus, which is one of my favorite films ever (layered, well-paced, beautiful and full of interesting motifs) and Hair, which is...not. Hair is a movie that's pretty full of itself, thinking that it has a lot of charm while it actually has very little of it, and just generally has little to no substance besides the fun soundtrack. Too over-the-top and flat.So yeah, I didn't really know what to expect here, despite knowing how this movie is one of the only three to ever win all the big 5 academy awards. I think I was cautiously excited to watch, but unfortunately, again, I was disappointed.One Flew Over the Cuckoo's Nest is a 1975 film, which was adapted from a critically-acclaimed book by the same name. The plot follows R. P McMurphy (Jack Nicholson), a guy who's just arrived to a state mental hospital. McMurhphy, always chaotic and absolutely hates being told what to do, tries to get the ward to rebel against the strict Nurse Ratched, who's in charge there. This is the conflict in the heart of the film - authority and order versus freedom and, maybe, chaos.Let's start off with some of the things that I like about this movie: the cast is very, very solid. I feel like a wide arrange of actors are used here in a simple, yet effective, way (and this is maybe a compliment to the plot of the film as well): there is a wide cast of characters in the ward, each with its own mental issues, and all of them are portrayed really well by the actors. Taber (Christopher Lloyd) is violent, cynical and loves to pick a fight, Cheswick (Sydneny Lassick) is childish, clingy and very emotional, Martini (Danny DeVito) is almost floating on a cloud somewhere, always playing games in the wrongest way possible, smiling to himself. I could go on - they're all simple characters, but each has its own bits and gags, and I find it enjoyable. Entertaining, one might say. I like the bonds that are made between them and McMurphy, and I also enjoy the interactions they have with one another.I also generally like the cinematography. There are few shots that are really memorable to me but they're there, and things are generally well-shot and well-composed, and even though I can't say it has tons of uniqueness/ personality visually it's still pretty good.That being said, I think that it's time to address the biggest issue I'm having with this movie, funny as it may sound: it's just not that interesting. I mean, I wasn't bored for most of the runtime, but I also know that throughout most of this movie I could just stop watching and I probably wouldn't have had a desire to know what happens next. I didn't suffer while watching, but it wasn't gripping, wasn't moving. I can point out some scenes that I think are pretty good, like the party aftermath scene or the ""they just worked on him"" scene. But again, the actually GOOD material here is scarce, and I just don't feel the impact that people say this movie has on them. It's not really thought-provoking for me, nor does it make me view psychiatric wards in any new way.One other thing that really bothered me was how stupidly machoistic is this film's perception of freedom, how it focuses on sex and football and fishing like this is what freedom is. I mean, sure, Nurse Ratched could be seen as a villain - her little sadistic expressions, the shadow of a smile on her face when she does something that hurts others, the way she worships order, but still - the ideological clash that should be in the center of this movie feels quite hollow, considering the way in which it portrays this so-called ""freedom"". I get that the 1960's were a time of sexual awakening and they wanted to bring sex to the mainstream and stuff, making it less taboo, but it just feels sort of cringe and too over-the-top here, the way that it's being portrayed. It actually reminds me of Hair - the main character thinks that freedom means doing whatever you want, which makes him kind of a douchebag, which makes it harder to like him and his story resonating with me.One Flew Over the Cuckoo's nest, despite being well-directed, having a really solid cast and containing a decent amount of entertaining, fun gags and bits, is just not interesting enough for me to want to keep watching, throughout most of its runtime at least. I'm not having a bad time watching, and I do enjoy it overall, but it's too thin to really stick with me. Feeling a 6.0/10 on this one. Insanely overrated.P. S
I'm on a streak of disappointing movies, I really hope that my next review will be a really positive one.",12 December 2023
rw9458791,ur155649509,tt0073486," THE MOVIE OF THE PEOPLE MIND
",7,"In the realm of timeless films, ""One Flew Over the Cuckoo's Nest"" emerges as a profound exploration of sanity, defiance, and the pursuit of individuality. Helmed by director Milos Forman and adapted from Ken Kesey's novel, this 1975 masterpiece seamlessly weaves dark humor, social critique, and unforgettable performances into a narrative that defies the constraints of time.Set within the confines of a mental institution, the film introduces Randle P. McMurphy, brought to life with unparalleled brilliance by Jack Nicholson. McMurphy, a charismatic and rebellious convict, feigns insanity to escape a prison work camp but finds himself ensnared in the rigid routines of a mental institution overseen by the stern Nurse Ratched (Louise Fletcher). What unfolds is a gripping clash between the free-spirited McMurphy and the authoritarian rule of Nurse Ratched.At its essence, ""One Flew Over the Cuckoo's Nest"" serves as a poignant commentary on the dehumanizing effects of institutionalization. The film prompts viewers to question the blurred boundary between sanity and insanity, highlighting how societal norms can inadvertently stifle individual expression. Nicholson's portrayal of McMurphy becomes a symbol of rebellion, injecting vibrancy and defiance into an environment that thrives on conformity.The supporting cast, featuring standout performances by Christopher Lloyd, Danny DeVito, and Brad Dourif, adds depth to the film, portraying a spectrum of mental states that mirror the diversity of the human experience. The camaraderie among the patients underscores a sense of shared humanity that transcends individual diagnoses.The film's cinematography, characterized by lingering shots and intimate close-ups, captures the emotional nuances of each character's journey. The use of a handheld camera immerses the audience in the chaotic energy of the institution, creating an atmosphere that is both confining and liberating. Jack Nitzsche's haunting score further enhances the emotional impact, punctuating key moments with a sense of impending catharsis.""One Flew Over the Cuckoo's Nest"" is more than a tale of rebellion; it's a contemplation of the human spirit's power to challenge societal norms and reclaim autonomy. The film's climax is an emotional tour de force, as the confrontation between McMurphy and Nurse Ratched reaches its pinnacle, leaving an enduring mark on the cinematic landscape.In summary, ""One Flew Over the Cuckoo's Nest"" stands as a cinematic triumph that surpasses its era, encouraging audiences to reflect on the boundaries of individuality and the consequences of blind conformity. Forman's direction, combined with Nicholson's iconic performance, ensures the film's continued relevance and impact, maintaining its status as a timeless exploration of the complexities of the human psyche.",26 November 2023
rw9449045,ur173096909,tt0073486," good
",8,"The Cuckoo bird is a masterpiece-level movie that personally deserves higher places in the imdb ranking. A movie that says, ""I'm also doing well,"" by pressing on the elements that make it a good movie just by being in a movie, such as the script, acting, fluency. As with every superstructure, the audience of this film is from a mass that we can call more artistic. Therefore, if you are someone who consumes art content so much, you are unlikely to enjoy this movie, but if you like to consume more refined, more artistic and intelligent works, this movie will settle somewhere at the top of the ranking in your mind. Even me, who feels the need for a break every 1 hour in almost every movie, has locked down until the end, this production flows almost like oil. Unfortunately, some reviewers watch this movie as if they were watching their cows in the meadow, so it's possible to see low-level comments Decently from time to time, don't mind. Because I didn't see a critical comment among them Dec. They have all thrown up their personal philandering comments. In short, while you have the opportunity to learn the good aspects of the film from the comments, unfortunately, you have to experience the bad or disliked aspects by watching. If you have a foreign language, it is highly recommended to look at foreign comments.",22 November 2023
rw9412963,ur110212703,tt0073486," Admiration without affection
",7,"Milos Forman's second American feature is a loose adaptation of the novel by Ken Kesey that made so many changes that Kesey refused to ever watch it. Having never read the book, I can't comment on changes, but I can say that this is one of those Best Picture winners and well-loved films that I never quite get. I think it's a good film, well-made, acted, and lensed, but I don't get into the emotional groove its offering, feeling more distant from the action than it seems like most audiences do. It's a film I respect more for its craft than I actually enjoy watching.I think I never quite love this film because I never quite hate Nurse Ratched (Louise Fletcher). It really feels like the love of the film comes from hating her character, but I see her as a flawed human being with good intentions counterbalanced by a real mean streak that she's not afraid of using (what she does to Billy (Brad Dourif) at the end is outright evil). She's a bad person, but not a devil, so I can never quite get around to hating her and feeling some great joy at watching her attacked. It's helped by the fact that I see Patrick McMurphy (Jack Nicholson) as less purely good and more dangerous than I think other people see him as. Again, he's not a bad person, but he can't control himself and puts himself in a spot where he's willing to harm sick people around him to win a fight with Ratched.So, McMurphy was in jail for a series of assaults and convinced the state prison psychiatrists that he needed to be sent to the funny farm, the mental hospital. He shows up, and he finds seventeen patients, all largely placid in their own ways and under the heel of Nurse Ratched. What follows is a power struggle between McMurphy and Ratched. They have dueling philosophies on life, and those manifest in different little struggles, all with both of them using the other patients as tools.If you see the film as McMurphy just trying to get people to discover their true selves and Ratched trying to oppress them, it becomes a very easy to root for one over the other. The problem is that I see them both as using these people in their fight with each other. McMurphy forces Bancini (Josip Elic) to put him on his shoulders without his consent to run around and try to show Chief (Will Sampson) how to play basketball. Was that kind? It seems at least kind of mean to me. It may not be Ratched arranging electric shock therapy, but it's also not McMurphy trying to help Bancini at all, instead using him to try and find a way to have fun.McMurphy's open defiance of Ratched makes him something of a figure of awe among the patients, especially Billy, and he even gets the grudging respect of others like Harding (William Redfield) and Max (Christopher Lloyd). His desire to break loose and have fun is a great feeling for these people on tightly run schedules (so tightly run that Ratched refuses to change anything to let them watch the World Series) who love the sense of freedom, but they are also really sick people and taking them out of the hospital to steal a boat to fish on was not exactly great. That they all end up reacting well feels somewhat artificial to me. At least one of these people should have had some kind of breakdown, otherwise it's intentionally stacking the deck in McMurphy's favor. He takes them out of the hospital, some of whom are there by force of the state, and they're all fine. Either this is saying that these people shouldn't be locked up at all (which, considering Billy's fate later, seems to be a poor assumption) or that they just need to get out a bit. I think that the best way to read this is that the psychological approaches of the time were backwards and destructive, but that implies that these people needed it as well.You see, my issue is that ultimately I feel like there's an intentional subtext here about society and competing views between control (Ratched) and freedom (McMurphy), but the application to the setting of the mental asylum is imprecise to the point of distraction.I find it hard to separate that subtext from the narrative surface, but the surface is where things work better. The characters are all very well drawn, starting with McMurphy, this guy trapped in a place that he didn't realize the implications of when he schemed to get in. As played by Nicholson, he's cocky and confident until he realizes the trap he's set for himself, using everything he has to jump around, domineer the patients, and try to have a good time. The patients all around him are convincing, especially with those early turns from Dourif, Danny DeVito, and Lloyd. Dourif ends up the tragic figure in the end, harshly manipulated by Ratched with one single line of dialogue when it becomes obvious that he won't listen to her anymore. Fletcher has a restrained performance, and she loves her control in small ways, never lording it over people except in her cool, calm voice. Her lashing out is in what she says, never in how she says it.I feel for Billy and where he goes. He was a mentally ill young man manipulated by both people over him, one far more maliciously than the other. What happens to McMurphy is the result of an uncaring system and a powermad woman, but he's less the hero than I think the film thinks he is. I see it as an imperfect application of Forman's experiences under communist rule during his upbringing in Czechoslovakia to the American experience. I appreciate Forman's craft in molding performances from his actors, clean filming, careful use of closeups, and general production quality, and I feel some sympathy for a side character, but I think it doesn't quite hit as well as it should. It's good, not great.",3 November 2023
rw9384631,ur2863499,tt0073486," R. P. McMurphy gives 20th century institutionalism a heavy blow
",9,"20th century psychiatry and institutionalism were given a heavy, but arguably well-deserved and nuanced blow when Milos Forman adapted Ken Kesey's acclaimed novel about mental illnesses and treatments - and, according to Kesey and Forman, the often heavy discrepancies between the two. The site is an arguably fairly run-of-the-mill mental asylum in the 1970s, the cast of characters an expected collection of nervous, delusional, schizophrenic and/or psychotic men. And then there is R. P. McMurphy, a 30-something short-tempered but good-hearted rebel who seems to never have grown up. He is serving a sentence for petty crimes and jumps on the chance to become transferred to a mental institution, which he believes will be a more relaxing serving of his sentence than regular prison labour camps. And through Jack Nicholson's perfectly identifiable McMurphy, a character most of us have either been, befriended or dated at some point during our youth, Forman paints the darkest of his many dark portraits of institutionalism. The cold-hearted administrator Nurse Ratched comes off and feels as a large-scale movie villain, but the most scary interpretation of her is that she's not evil, but simply too arrogant and soulless to realize that the theories and doctrines she bases her choices on are wrong. Ratched was probably a dead-ringer for numerous doctors and nurses working in mental institutions during the mid 20th century.Seen with a great deal of distance, One Flew Over the Cuckoo's Nest's social criticism may not be as relevant anymore; institutions and mental health care has gone through major reforms since. But the film, like so many of Milos Forman's other films, still works brilliantly because of the vibrant human drama it offers. Jack Nicholson is seething with energy, and the interplay between him and a chillingly authentic Louise Fletcher as Nurse Ratched elevates the drama to thriller-level suspense. There are also a number of fine supporting performances, the best of which belongs to Brad Dourif in what must be one of the best screen-debuts of all time. To say his career never lived up to this promise would be an enormous understatement, but his work as Billy Bibbit lives on, and so does the rest of Forman's tragic and well-aimed elegy.",19 October 2023
rw9516384,ur174638476,tt0037913," Part murder mystery, part family drama
",7,"The film opens with a film noir gangster type, inside a house on dark night gun fire rings out and we see a man in a suit fall down, outside a woman in a car speeds off. For the first 20 minutes it's a bit of whodunnit with the police on the scene and more than one suspect. The film is shot in black and white and makes great use of shadows and light. As Mildred our main character is brought into the police station she begins to recount her story. We start with a flashback to her first marriage ending in separation, money worries abound and we now have a family living beyond their means. To make matters worse Mildred's oldest daughter is cold, manipulative, haughty and seems to care little other than for herself. The family we learn once had much money and the daughter has become accustomed to a higher standard of living. The film itself is largely about relationships, family, money, love, betrayal though at it's very core is this mother/daughter conflict and the question of a woman's place in the world. Mildred has to strive hard to protect and provide for her family, the men in her life tend to let her down, yet her daughter seems to believe still that work is unworthy of a lady, and that she should simply be living the life of a high society socialite. The film though does explore how parents are in some senses enslaved to their children, unable to cast them aside, no matter how badly they may be treated by them.The film does have it's flaws, it's maybe a little long and the mother in most respects an intelligent and resourceful person, she does make some bad choices in respect to her second marriage. The film though has strong acting and I did like the overall look of it with it's black and white cinematography.",24 December 2023
rw9315404,ur45812214,tt0037913," One of Curtiz' best for sure
",9,"This very acclaimed drama by the ever incredible auteur Michael Curtiz is definitely a standout in the so-called ""Golden Age of Hollywood"", and one of his absolute best. Which is of course no faint praise to say the least, given his ever impressive filmography.The actors, the legendary Joan Crawford of course in particular, all do an incredible job. Accompined by a great script that feels very authentic to Curtiz' style, and very beautifully written.The cinematography, cutting and editing is, of course, incredible as per usual with Curtiz, and it is very beautifully put together.Overall, truly an incredible Oscars film that is very much deserving of all the praise and awards it has gotten. Every lover of film should give this a watch for sure!",10 September 2023
rw9267415,ur153288791,tt0037913," Mildred Pierce (1945)
",5,I love this movie one of my favorite Joan Crawford movies when she was contracted to Warner Bros after leaving MGM later a mini series with Oscar nominee Kate Winslet this movie was better than the mini series the supporting cast is great too Ann Blyth Eve Arden Jack Carson the slap scene is parodied in Its a Great feeling same studio as this movie Joan Crawford won the Academy award for this movie Joan Crawford should of been nominated for A Woman's Face in 1941 when she was still at MGM I give this movie 5 stars. This is a terrific movie I also recommend other Joan Crawford movies she was a talented actress along with Bette Davis.,18 August 2023
rw9065383,ur22489629,tt0037913," Ann Blyth !
",9,"Well, Joan was certainly the big name here, but I found the performance of Ann Blyth to be the tour de force of this interesting tale, which I also note seemed more Hitchcockian than strictly film-noir. Blyth thoroughly sold her role in every scene in which Veda appears. One really believes she is the spoiled child she portrays! And she was quite young and relatively inexperienced upon taking the role--a nod to both her and her director. Her character was considered by The American Film Institute as one of Hollywood's greatest villains.I'm not a melodrama lover, so this aspect of the screenplay was not a draw for me. Why did the younger daughter have to die?---I found that a peculiar plot annoyance. Finally, given the excellent story and the age of the film, I can't help but think that a modern remake would do the story well; but then, we wouldn't get Joan, would we? Who can touch her today?",19 May 2023
rw9013662,ur59376203,tt0037913," Mildred Pierce - A Lifetime Supply of Soap
",5,"This film had all the bells and whistles; a great director, great music, a solid cast, and great cinematography. But if you dont have a good script, none of the above matter. In my opinion, the script for this film was highly unbelievable. Yes, it is a great mohter-daughter movie, but that is just not enough. The situations in the film have to be believable. Actions of the characters have to be plausable. Neither of those two variables seemed to be working in this film for me.I spoil my son; but not nearly as much as Mildred spoils her daughter. The film violates the ""once burned, shame on you; twice burned, shame on me principle. Mildred doesnt just get burned twice by her daughter, but also by her romantic interest as well! So, shame on her. At that point, we lose whatever empathy we had for Mildred during the earlier events in the film. It is pretty good as a soap, in the tradition of Mary Hartman, Mary Hartman, which has more twists and turns in life than you would have in six lives. One could suspend disbelief once or twice, but he the half dozen or so absurd situations are just too much to talke seriously. Worth watching for Crawford.",24 April 2023
rw9003684,ur0278527,tt0037913," Tightly Drawn Noir Drama
",9,"I've read about this in so many movie books over the years, but never got around to seeing it. So there it was, again, and I had an evening and I though, ""Why not."" I know now why it is thought highly of. I've never been a huge Joan Crawford fan, but she shines here. We begin with the murder being committed in a seaside house. Mildred is next seen, ready to jump off a bridge, but is thwarted by a cop with common sense. She cons a bar owner who betrayed her, getting him to come to the house from which she has run. The police are called and Mildred tells the story of herself, her men, and, specifically, her spoiled daughter, Veda. Veda is the ungrateful daughter who gets everything she wants. She is actually a major factor in her Mother and Father's divorce. The script weaves a delightful twisting tale that never bores us.",19 April 2023
rw8900847,ur37766394,tt0037913," ""It's Your Fault I'm the Way I Am""
",10,"If you've raised a daughter, and I've raised two, you may have heard similar words as teens. Fortunately, my daughters overcame that self-centered and selfish view of their lives (likely contributed to by much indulgence on my part) and became lovely, responsible and forgiving women.In this beautifully crafted and classic noir adaptation, poor Mildred never quite gets the hang of child-rearing. She has the fortitude to ax worthless husbands, the ambition to create a booming chain of drive-in restaurants from a selling kitchen pies beginning and the instinct to not only avoid a lecherous Jack Carson but use him to her ends. But she's a sap for her daughter Veda, who's been playing her like a violin with parental guilt since a pre-teen.The film hits on all cylinders. It's well- mounted. Noir often use flashbacks to tell murder who-done-its and ""Mildred"" does it extremely well. The scrip is witty; cynically so. It's hard to find any character who's not believably well-developed despite their importance - a tribute to casting and acting.The type of movie that has aged well and is endlessly watchable for all the reasons we love movies.",2 March 2023
rw8794263,ur161028561,tt0037913," And for what?
",10,Brutal in a way unlike most film noirs. It's unique because of missing film noir stereotypes:Somewhat complex structure with unconventionally optimistic characters. Almost no action. Almost no lust. Absent detectives. Normal businessmen and an ambitious businesswoman.This film noir demands more attention from its viewers and rewards them with even more bleakness.Sometimes I wonder why I watch these film noirs. Relationships falling apart. Desires never working out. Everyone preys on the empathetic and vulnerable. Money overpowers all emotions. God this is an underworld. But I continue. Mildred Pierce fights the bleakness and for what?,12 January 2023
rw8771497,ur107418055,tt0037913," Noir's finest
",10,"Most great actors from the golden age of movies have that one defining film associated with them that made a huge mark on movie history. Clark Gable had Gone With the Wind. For Humphrey Bogart, the answer's obvious: Casablanca. Orson Welles had quite a few, but ultimately, you have to give it to Citizen Kane. For Joan Crawford's defining role, we arrive at the outstanding noir of Mildred Pierce. Despite being almost 2 whole hours, this movie's storyline is so well put together that it's able to hold the attention of even current day audiences without issue. It shows perfectly well how spoiling a kid is rarely a good idea, and how even a mother's attachment to her own child can be strained (or even severed) due to putting trust in a hedonist too many times. The film starts with a man named Monte Beragon (Zachary Scott) being gunned down in a beach house by some unknown attacker. His widow, Mildred Pierce (Joan Crawford) is questioned by the police in a detective's office, and they feel confident that they have the murderer in custody already: Bert Pierce (Bruce Bennett), Mildred's first husband. Mildred finds this idea ridiculous, as she says Bert is too nice and moderate to kill someone. In a flashback which encompasses the rest of the film, Mildred recounts her side of the story as to how (and why) Monte was killed. Some time ago, Bert and Mildred were a couple, but Bert seems to be irritated by everything his wife does and says. Bert has a coworker named Wally (Jack Carson), who has shut him out recently, which in turn has harmed Bert's ability to provide for Mildred and her two daughters, Veda and Kay. Bert and Mildred decide to separate after the latter discovers her husband has been seeing a woman named Mrs. Biederhof behind her back. Meanwhile, Mildred is forced to take care of Veda and Kay all by herself. Mildred gets a job at a bakery, which leads to Veda (Ann Blyth) mocking her mother for having to work for a living. As the movie goes on, Veda becomes a total brat. In order to try and quench her daughter's thirst for material possessions, Mildred and Wally meet Monte at a large property he has put up for sale and say they want to buy it. Once the place is in Mildred's hands, she turns it into a restaurant, and Monte starts wanting to be with her. However, Kay, only 10 years old, later dies of pneumonia from seemingly out of nowhere. A depressed Mildred becomes a workaholic in order to distract herself from her child's death. Soon, Mildred is able to garner enough money to open new restaurants throughout California. While this is going on, Veda becomes more and more addicted to wealth, mostly due to her hanging around Monte. She starts smoking, Monte buys her a car, and she marries a boy at only 17. When her mother finds out, she forces Monte to annul the marriage for her. Veda lies and says she's pregnant, which leads to Monte giving her extra money to support her child. After she brags to her mother about how she succeeded in fooling him, Mildred disowns her. While Mildred tries to forget about her bratty daughter, Bert calls her and tells her to meet him at a nightclub Wally owns, as he has something to show her. When Mildred walks in, she's shocked to see Veda dancing onstage in revealing clothes as sailors in the audience whistle at her. Mildred tries to beg Veda in her dressing room to come back to her old life, but Veda says she's her own person now and her mother is too poor to give her the life she wants. Defeated, Mildred leaves. In a last ditch attempt to get her daughter back, Mildred marries Monte, to whom she has no affection, in the hopes that his wealth will bring her home. It works. Bert shows up one day and says Veda came back willingly with him to be with her mom. Although she has Veda back, Monte is now getting out of hand. He uses a sneaky tactic that involves him holding on to his shares of Mildred's restaurants while she's forced to give up her's. As a result, Mildred goes broke and has to close all her establishments. Enraged, she confronts Monte at the beach house from the beginning of the movie, and sees him drunk embracing Veda. Mildred intends to shoot him, but drops her gun and runs outside instead. Veda then uses the pistol on Monte, and foolishly tells her mother she murdered him. By now, Mildred has had enough of her daughter's constant lying and fake forgiveness, so she calls the cops on her. However, Mildred has a change of heart and agrees to hide her daughter, since she's all she has left now. The movie then comes full circle. The cops tell Mildred all the other suspects in Monte's murder case are being let go because they have the real culprit now: Veda. Still not apologetic, she's sent off to prison as her mother meets with Bert outside the precinct. What a wonderful movie. With film noir being among my favorite genres, it wasn't easy finding a film that actually exceeded my expectations, but Mildred Pierce hits the ball out of the park. The characters and the way their unique personalities are displayed couldn't have gone any better. Crawford puts on the performance that would become the highlight of her career, as she plays a mother with her back up against the wall. She does (and buys) everything her daughter wants, but it isn't enough. Ann Blyth is absolutely devilish. She's arrogant, she's a liar, and has basically no shame. She wants everybody (not least of all her mother) to know about her sexual endeavors, and tells Mildred right to her face that she's too good for her. Not to mention, the twist of seeing her be the one to kill Monte. I mean who could have seen that coming? I don't say this for many films, but Mildred Pierce is one of the best of a genre. If I had to pick a movie to represent noir, it has a good chance of being this.",1 January 2023
rw8770185,ur63414613,tt0037913," Lessons to learn
",8,"Well it is a tragic story from the start, so major takeaway from it is a list of things not to do.But all hope is not lost and there is a silver lining in the fact that everyone in the end gets what they deserve. And some deserve good, some bad and some worse.Screenplay is well written, movie is well directed. Everyone has acted convincingly and it does not feel as if the story is forced upon us. Movie feels worth watching and not a waste of time.Looking back on it, movie has a lot of wisdom to offer about life. How people choose the wrong way of loving and expecting love in a wrong way is well demonstrated here.Overall a very good watch. Thanks.",31 December 2022
rw9492868,ur47213613,tt0065214," They are in the modern time and they have to die.
",7,"Amazing cowboy film with some bloody scenes and I understand how this got sensored didn't get released in some countries because holy s from the 60s. This is really bloody.A movie about adult children that is so spectacular to watch these guys who trying to figure out. What the hell to do. It feels like the end of an arrow. It is the end of a word the wast was almost at an end World War 1 was coming around the corner and then this would all be silly and childish, which it is but it's just so poetic but with likeable bastards.This movie feels like they are characters from a different error which I think because they're using modern World War One weapons, which give it a weird feeling it's a Western movie but with new weapons and the characters live by code, but the law is finally catching up to them. They are no longer in a simple time. They are in the modern time and they have to die.It is intense it is men living by a code. They said for themselves which means they are horrible pieces of s but I could not look away and it shuts so well. I didn't feel like this was an old movie it felt like a contemporary film so I really enjoyed it and with recommend it.",13 December 2023
rw9484904,ur169126762,tt0065214," What did I just watch?
",2,"While this was a revolutionary film in its time, it has aged very badly. Unengaging characters, plenty of gratuitous violence, endless confusing shootouts, stilted dialogues, horrible overacting, the near complete absence of a decent plot, racist depiction of Mexicans, an extremely sexist portrayal of women, an endless amount of plot holes, far too many close-ups of Ernest Borgnine's teeth, I can go on and on. Most of the time I had no idea what I was looking at, and frankly I did not care either. I find it difficult to understand what other people might like about this film. Probably being European doesn't help, although there are some westerns that I do like. Overall a very underwhelming film for us (watched with my husband and adolescent son, none of us liked it).",9 December 2023
rw9484073,ur5788055,tt0065214," Lots of shootouts, not much else
",5,"The Wild Bunch holds a special place in the history of American film, when events like the Vietnam War caused many to reassess the history and identity of the nation. The days of straightforward Westerns were numbered and perceptions of the time were not so heroic anymore. The Wild Bunch was the nail in the coffin with bloodthirsty idiots and bandits abound, a shocking amount of real blood and a general sense of pointless carnage. The film consists mostly of these brutal shoot-outs, which are executed quite decently. The entire setting and characters are choreographed perfectly to give the sense of incredible chaos and tension, ensuring the audience is on the edge of their seats as anyone can (and does) die at any time. The characterisation is heavily flawed from the beginning, as everyone involved is a bloodthirsty, vengeful bandit in some way or another, with innocent townsfolk in the way of their constant battles. However, the plot really can't be praised in the same degree, as the story and constant cutting are messy to the point of dizziness.",9 December 2023
rw9411572,ur31328960,tt0065214," Some viewers have interpreted Peckinpah's love for a good western as over the hill ... like this gang was
",8,"Was this Director's Sam Pekinpah's last western? The answer is yes but not because he wanted it to be. I think this was Peckinpah's last western because of a number of varying reasons he did not have much control over such as the changing times. Liberal thinkers were always saying the violence was too much, native people were being wrongfully disparaged and simply put some of the younger up and coming actors just didn't want to become stereotyped as a western ""John Wayne"" type of cowboy star. Add these barriers and the cost of westerns was just too much for the relatively young 44 year old writer/director to have to deal with anymore.So for a last hurrah to the western genre Peckinpah slyly drew together like minded thinkers such as actors William Holden, Ernest Borgnine, Robert Ryan, Warren Oates, Ben Johnson, L. Q. Jones, Bo Hopkins and the affable Strother Martin to make one last wetsern as a sort of homage to the waning western film genre.In my humble opinion it worked to perfection. In any western you have to have an anti-hero as well as a villain and in this case the villain was the Mexicans since native Indians were too sensitive by 1969 to be cast as the villains any longer.This is an excellent film, an even better story about comrardery and loyalty and dying for what you believe in, whether it be on the right side of the local law or not. I give this last hurrah of a western a yippee-ki-yay 8 out of 10 IMDb rating.",2 November 2023
rw9378385,ur53053227,tt0065214," A good Western, with some problems that prevent it from being excellent.
",5,"Personally, I think that Western is a genre of cinema focused on entertainment and action, and I think that is generally correct. I haven't seen many Western films that can be said to be great (although they exist). This film is good, it is beyond average, but it is not free from problems and imperfections.The plot is based on a gang that carries out its latest bank robbery. They know that, in the 20th century, they are part of a dying world and times are changed. Things go wrong: it was a trap set up by the authorities, and this forces them to cross the border into Mexico and spend an insane amount of time looking over their shoulders while a group of bloodthirsty bounty hunters with few scruples set off in pursuit, and get closer to their objective.The plot is nothing special. We've seen this countless times. The epicenter and soul of Westerns is often about the duel between criminals and the forces of law, and it often shows that there is very little difference between them. However, this does not pose any problem. The film's first big problem is its excessive length and slow pace: the action is interrupted by a set of scenes of small interest or irrelevant dialogues: after an hour of running time, I simply wanted them to kill everyone. Some part of these scenes was an attempt to better develop a core of main characters. However, the effort fails because they are unable to be interesting, the connection that binds the audience to them does not exist.Directed by Sam Peckinpah, it's a regular film which relies on good action scenes with some sensationalism. Good actors with vast experience give us an elegant and committed effort, particularly William Holden, Albert Dekker, Ernest Borgnine and Robert Ryan, and it is worth seeing the way they bring the characters to life. The action is there and is explosive, there is no concern about sparing civilians and the result is complete carnage. Cinematography is quite good, the effects too, the filming locations are very effective. The soundtrack is understandable, but it is not pleasant.",15 October 2023
